"id","data_inversa","br","municipio","tipo_acidente"
"322973","11/21/2020","365","PATROCINIO","Capotamento"
"322975","11/22/2020","365","UBERLANDIA","Colisão lateral"
"322982","11/21/2020","116","TEOFILO OTONI","Colisão lateral"
"322992","11/22/2020","50","UBERLANDIA","Saída de leito carroçável"
"323011","11/22/2020","116","INHAPIM","Colisão frontal"
"323012","11/22/2020","262","MARTINS SOARES","Atropelamento de Pedestre"
"323036","11/22/2020","262","MANHUACU","Saída de leito carroçável"
"323037","11/22/2020","251","FRANCISCO SA","Colisão traseira"
"323052","11/22/2020","381","IGARAPE","Queda de ocupante de veículo"
"323053","11/22/2020","381","SAO JOAQUIM DE BICAS","Colisão traseira"
"323067","11/22/2020","381","ESTIVA","Capotamento"
"323074","11/22/2020","40","PARAOPEBA","Colisão traseira"
"323076","11/22/2020","40","CONGONHAS","Saída de leito carroçável"
"323083","11/22/2020","116","SAO JOAO DO MANHUACU","Colisão com objeto estático"
"323085","11/22/2020","40","SETE LAGOAS","Colisão com objeto estático"
"323097","11/22/2020","381","BETIM","Queda de ocupante de veículo"
"323105","11/22/2020","381","ESTIVA","Saída de leito carroçável"
"323111","11/22/2020","40","ESMERALDAS","Tombamento"
"323138","11/22/2020","116","ITAOBIM","Colisão lateral"
"323139","11/22/2020","116","ITAOBIM","Tombamento"
"323140","11/22/2020","381","LAVRAS","Saída de leito carroçável"
"323154","11/22/2020","381","TRES CORACOES","Saída de leito carroçável"
"323187","11/22/2020","262","IGARATINGA","Queda de ocupante de veículo"
"323206","11/23/2020","40","NOVA LIMA","Saída de leito carroçável"
"323207","11/22/2020","365","ITUIUTABA","Colisão frontal"
"323222","11/22/2020","116","TARUMIRIM","Tombamento"
"323223","11/23/2020","251","MONTES CLAROS","Saída de leito carroçável"
"323257","11/23/2020","381","BETIM","Colisão lateral"
"323258","11/23/2020","365","UBERLANDIA","Colisão frontal"
"323260","11/23/2020","381","EXTREMA","Colisão lateral"
"323261","11/23/2020","251","FRANCISCO SA","Colisão frontal"
"323289","11/23/2020","116","ITAOBIM","Saída de leito carroçável"
"323292","11/23/2020","381","CONTAGEM","Colisão traseira"
"323297","11/23/2020","381","PERIQUITO","Colisão transversal"
"323305","11/23/2020","381","NOVA ERA","Colisão traseira"
"323311","11/23/2020","50","ARAGUARI","Danos eventuais"
"323321","10/13/2020","40","ALFREDO VASCONCELOS","Colisão frontal"
"323358","11/23/2020","50","UBERLANDIA","Queda de ocupante de veículo"
"323360","11/23/2020","40","ITABIRITO","Saída de leito carroçável"
"323375","11/23/2020","251","MONTES CLAROS","Saída de leito carroçável"
"323376","11/23/2020","381","SABARA","Tombamento"
"323379","11/23/2020","153","COMENDADOR GOMES","Saída de leito carroçável"
"323384","11/23/2020","262","UBERABA","Saída de leito carroçável"
"323409","11/23/2020","116","ITAOBIM","Colisão frontal"
"323414","11/23/2020","40","TRES MARIAS","Queda de ocupante de veículo"
"323417","11/23/2020","262","UBERABA","Tombamento"
"323419","11/23/2020","116","CATUJI","Saída de leito carroçável"
"323420","11/23/2020","50","UBERLANDIA","Tombamento"
"323428","11/24/2020","381","JOAO MONLEVADE","Colisão com objeto estático"
"323431","11/23/2020","251","FRANCISCO SA","Saída de leito carroçável"
"323444","11/24/2020","262","CAMPO FLORIDO","Tombamento"
"323448","11/24/2020","116","INHAPIM","Incêndio"
"323452","11/24/2020","116","MURIAE","Colisão transversal"
"323471","11/24/2020","381","BRUMADINHO","Colisão lateral"
"323474","11/23/2020","381","OLIVEIRA","Tombamento"
"323478","11/24/2020","381","BETIM","Colisão traseira"
"323499","11/24/2020","381","BETIM","Colisão com objeto em movimento"
"323500","11/24/2020","381","BETIM","Colisão lateral"
"323504","10/11/2020","251","PADRE CARVALHO","Colisão lateral"
"323509","11/24/2020","262","VERISSIMO","Saída de leito carroçável"
"323523","11/24/2020","365","UBERLANDIA","Colisão traseira"
"323535","11/24/2020","50","UBERLANDIA","Saída de leito carroçável"
"323558","11/24/2020","381","BETIM","Colisão com objeto estático"
"323559","11/24/2020","40","NOVA LIMA","Colisão traseira"
"323564","11/24/2020","381","EXTREMA","Saída de leito carroçável"
"323565","11/24/2020","381","BRUMADINHO","Saída de leito carroçável"
"323585","11/24/2020","40","JUIZ DE FORA","Colisão traseira"
"323615","11/25/2020","262","BETIM","Colisão lateral"
"323627","11/25/2020","50","UBERABA","Colisão com objeto estático"
"323630","11/24/2020","381","BRUMADINHO","Colisão traseira"
"323632","11/24/2020","381","ITAGUARA","Saída de leito carroçável"
"323649","11/25/2020","365","ARAGUARI","Colisão lateral"
"323668","11/25/2020","40","ITABIRITO","Colisão com objeto estático"
"323670","7/5/2020","365","PIRAPORA","Atropelamento de Pedestre"
"323685","11/25/2020","116","CARATINGA","Colisão lateral"
"323694","11/25/2020","354","ITAMONTE","Colisão transversal"
"323697","11/25/2020","40","BELO HORIZONTE","Colisão transversal"
"323701","11/25/2020","262","BETIM","Tombamento"
"323720","11/25/2020","262","MANHUACU","Colisão transversal"
"323736","11/9/2020","365","JOAO PINHEIRO","Saída de leito carroçável"
"323739","11/25/2020","381","CAMPANHA","Colisão traseira"
"323740","11/13/2020","40","TRES MARIAS","Colisão transversal"
"323745","11/25/2020","381","CAETE","Saída de leito carroçável"
"323747","11/25/2020","50","UBERLANDIA","Saída de leito carroçável"
"323751","11/25/2020","262","BETIM","Saída de leito carroçável"
"323760","11/25/2020","40","TRES MARIAS","Tombamento"
"323794","11/25/2020","381","SAO GONCALO DO RIO ABAIXO","Colisão frontal"
"323813","11/26/2020","381","PERDOES","Colisão traseira"
"323852","11/26/2020","40","BELO HORIZONTE","Incêndio"
"323860","11/26/2020","146","POCOS DE CALDAS","Colisão lateral"
"323867","11/26/2020","381","EXTREMA","Saída de leito carroçável"
"323872","11/26/2020","356","MURIAE","Colisão com objeto estático"
"323877","11/26/2020","381","SAO SEBASTIAO DA BELA VISTA","Engavetamento"
"323884","11/26/2020","146","GUAXUPE","Colisão frontal"
"323886","11/26/2020","381","TIMOTEO","Saída de leito carroçável"
"323892","11/26/2020","381","CONTAGEM","Colisão com objeto estático"
"323896","11/10/2020","381","SAO GONCALO DO RIO ABAIXO","Colisão frontal"
"323908","11/26/2020","262","IBIA","Colisão frontal"
"323910","11/26/2020","365","UBERLANDIA","Queda de ocupante de veículo"
"323934","11/26/2020","50","UBERABA","Saída de leito carroçável"
"323955","11/26/2020","116","TEOFILO OTONI","Colisão lateral"
"323956","11/26/2020","262","MANHUACU","Colisão transversal"
"323959","11/26/2020","116","MANHUACU","Saída de leito carroçável"
"323968","11/18/2020","262","BETIM","Colisão lateral"
"323976","11/26/2020","381","ITAPEVA","Colisão traseira"
"323981","11/26/2020","116","DIVISA ALEGRE","Colisão frontal"
"323988","11/27/2020","381","SANTA LUZIA","Colisão frontal"
"323990","11/26/2020","365","ITUIUTABA","Colisão frontal"
"323996","11/27/2020","381","BETIM","Colisão traseira"
"323999","11/27/2020","40","RIBEIRAO DAS NEVES","Colisão lateral"
"324006","11/27/2020","40","TRES MARIAS","Tombamento"
"324014","11/27/2020","116","ALPERCATA","Colisão transversal"
"324045","11/27/2020","40","PARACATU","Colisão frontal"
"324046","11/27/2020","153","PRATA","Colisão lateral"
"324056","11/27/2020","365","ITUIUTABA","Colisão lateral"
"324061","11/27/2020","262","LUZ","Tombamento"
"324067","11/27/2020","262","CORREGO DANTA","Colisão lateral"
"324072","11/27/2020","381","CAMANDUCAIA","Colisão com objeto estático"
"324074","11/27/2020","40","RIBEIRAO DAS NEVES","Incêndio"
"324090","11/27/2020","262","SACRAMENTO","Saída de leito carroçável"
"324093","11/27/2020","50","UBERLANDIA","Queda de ocupante de veículo"
"324111","8/17/2020","40","PARACATU","Tombamento"
"324145","11/27/2020","40","NOVA LIMA","Colisão traseira"
"324166","11/27/2020","381","IGARAPE","Incêndio"
"324171","11/27/2020","262","UBERABA","Tombamento"
"324174","11/27/2020","50","UBERABA","Colisão traseira"
"324184","11/27/2020","40","CARANDAI","Atropelamento de Animal"
"324188","11/27/2020","381","EXTREMA","Colisão com objeto estático"
"324194","11/27/2020","40","PARACATU","Colisão frontal"
"324216","11/27/2020","267","BICAS","Atropelamento de Pedestre"
"324217","11/27/2020","262","CAMPOS ALTOS","Colisão lateral"
"324221","11/27/2020","381","BELO ORIENTE","Tombamento"
"324222","11/27/2020","262","UBERABA","Saída de leito carroçável"
"324224","11/27/2020","364","FRUTAL","Incêndio"
"324235","11/28/2020","262","SAO DOMINGOS DO PRATA","Colisão transversal"
"324241","11/27/2020","50","DELTA","Colisão com objeto estático"
"324259","11/28/2020","364","PLANURA","Colisão lateral"
"324262","11/28/2020","381","IGARAPE","Colisão com objeto estático"
"324271","11/28/2020","356","EUGENOPOLIS","Saída de leito carroçável"
"324281","11/28/2020","459","CONGONHAL","Saída de leito carroçável"
"324287","11/28/2020","116","TEOFILO OTONI","Colisão transversal"
"324294","11/28/2020","40","PARACATU","Colisão frontal"
"324308","11/28/2020","364","PLANURA","Saída de leito carroçável"
"324322","11/28/2020","40","RIBEIRAO DAS NEVES","Colisão traseira"
"324331","11/28/2020","40","SANTOS DUMONT","Colisão frontal"
"324333","11/27/2020","381","TRES CORACOES","Saída de leito carroçável"
"324366","11/28/2020","116","SAO JOAO DO MANHUACU","Colisão lateral"
"324368","11/28/2020","381","BRUMADINHO","Colisão traseira"
"324371","11/28/2020","116","CACHOEIRA DE PAJEU","Colisão lateral"
"324393","11/28/2020","381","BETIM","Saída de leito carroçável"
"324396","11/28/2020","365","SANTA VITORIA","Colisão frontal"
"324401","11/28/2020","40","RIBEIRAO DAS NEVES","Atropelamento de Pedestre"
"324406","11/28/2020","40","PARACATU","Colisão com objeto estático"
"324408","11/28/2020","365","UBERLANDIA","Colisão frontal"
"324412","11/28/2020","146","POCOS DE CALDAS","Atropelamento de Pedestre"
"324415","11/1/2020","116","ALEM PARAIBA","Colisão lateral"
"324454","11/28/2020","381","SAO GONCALO DO RIO ABAIXO","Tombamento"
"324474","11/29/2020","262","BETIM","Saída de leito carroçável"
"324488","11/29/2020","40","MATIAS BARBOSA","Atropelamento de Animal"
"324516","11/29/2020","381","SANTA LUZIA","Colisão frontal"
"324518","11/29/2020","40","SANTOS DUMONT","Queda de ocupante de veículo"
"324546","11/29/2020","381","CARMO DA CACHOEIRA","Colisão com objeto estático"
"324548","11/29/2020","116","CARATINGA","Tombamento"
"324567","11/29/2020","381","ITAPEVA","Capotamento"
"324582","11/29/2020","381","ITATIAIUCU","Colisão traseira"
"324591","11/29/2020","153","FRONTEIRA","Colisão transversal"
"324601","11/29/2020","381","POUSO ALEGRE","Colisão traseira"
"324606","11/29/2020","40","CONTAGEM","Tombamento"
"324617","11/29/2020","381","JOAO MONLEVADE","Colisão frontal"
"324622","11/29/2020","40","CONTAGEM","Capotamento"
"324651","11/29/2020","40","CARANDAI","Colisão lateral"
"324656","11/29/2020","116","LARANJAL","Colisão lateral"
"324659","11/29/2020","381","EXTREMA","Queda de ocupante de veículo"
"324667","11/29/2020","262","JUATUBA","Colisão traseira"
"324677","11/29/2020","381","PERIQUITO","Colisão frontal"
"324690","11/29/2020","381","SAO SEBASTIAO DA BELA VISTA","Saída de leito carroçável"
"324695","11/29/2020","381","EXTREMA","Capotamento"
"324705","11/29/2020","116","ALEM PARAIBA","Colisão traseira"
"324718","11/29/2020","40","PARAOPEBA","Saída de leito carroçável"
"324728","11/30/2020","262","UBERABA","Colisão com objeto estático"
"324729","11/30/2020","40","CONSELHEIRO LAFAIETE","Colisão com objeto estático"
"324740","11/30/2020","262","IGARATINGA","Capotamento"
"324754","11/30/2020","381","BRUMADINHO","Colisão com objeto estático"
"324758","11/30/2020","381","BETIM","Colisão lateral"
"324759","11/30/2020","262","BETIM","Colisão traseira"
"324765","11/30/2020","116","CARATINGA","Colisão lateral"
"324785","11/30/2020","262","FLORESTAL","Saída de leito carroçável"
"324789","11/30/2020","116","CARATINGA","Colisão traseira"
"324807","11/30/2020","116","MURIAE","Atropelamento de Pedestre"
"324816","11/30/2020","116","CARATINGA","Colisão transversal"
"324840","11/30/2020","40","JUIZ DE FORA","Colisão traseira"
"324879","11/30/2020","381","NOVA ERA","Colisão transversal"
"324885","11/30/2020","381","CAMPANHA","Saída de leito carroçável"
"324886","11/30/2020","381","CAMANDUCAIA","Queda de ocupante de veículo"
"324887","11/30/2020","381","BETIM","Colisão lateral"
"324902","11/30/2020","356","EUGENOPOLIS","Colisão frontal"
"324924","12/1/2020","381","CAETE","Saída de leito carroçável"
"324937","12/1/2020","381","ITAPEVA","Tombamento"
"324996","12/1/2020","381","BRUMADINHO","Capotamento"
"325018","12/1/2020","116","MURIAE","Saída de leito carroçável"
"325028","12/1/2020","40","RIBEIRAO DAS NEVES","Colisão traseira"
"325033","12/1/2020","381","SAO GONCALO DO SAPUCAI","Tombamento"
"325034","12/1/2020","50","UBERLANDIA","Colisão lateral"
"325054","12/1/2020","262","UBERABA","Colisão traseira"
"325059","12/1/2020","40","CONSELHEIRO LAFAIETE","Colisão transversal"
"325067","11/23/2020","40","CONTAGEM","Engavetamento"
"325094","12/2/2020","381","CAREACU","Colisão traseira"
"325095","12/1/2020","267","SERITINGA","Tombamento"
"325099","12/1/2020","50","UBERABA","Colisão com objeto estático"
"325100","12/2/2020","381","TRES CORACOES","Colisão traseira"
"325111","12/2/2020","116","ALPERCATA","Atropelamento de Animal"
"325118","12/2/2020","365","MONTES CLAROS","Tombamento"
"325119","12/2/2020","381","BETIM","Colisão lateral"
"325126","12/2/2020","40","JUIZ DE FORA","Colisão com objeto estático"
"325132","12/2/2020","267","AIURUOCA","Tombamento"
"325151","12/2/2020","40","OLIVEIRA FORTES","Colisão com objeto estático"
"325152","12/2/2020","262","JUATUBA","Colisão lateral"
"325163","12/2/2020","40","ITABIRITO","Saída de leito carroçável"
"325171","6/5/2020","381","SABARA","Colisão transversal"
"325174","12/2/2020","40","CONGONHAS","Colisão traseira"
"325178","12/2/2020","40","CONSELHEIRO LAFAIETE","Colisão traseira"
"325180","12/2/2020","146","POCOS DE CALDAS","Colisão traseira"
"325203","12/2/2020","116","MIRADOURO","Colisão transversal"
"325213","12/2/2020","40","RIBEIRAO DAS NEVES","Colisão traseira"
"325216","12/2/2020","381","BETIM","Colisão lateral"
"325224","12/2/2020","381","TRES CORACOES","Tombamento"
"325275","12/2/2020","262","IBIA","Colisão frontal"
"325278","12/3/2020","116","MURIAE","Atropelamento de Animal"
"325285","12/3/2020","50","UBERABA","Queda de ocupante de veículo"
"325317","12/3/2020","40","SETE LAGOAS","Saída de leito carroçável"
"325328","12/3/2020","40","SETE LAGOAS","Tombamento"
"325332","12/3/2020","40","JUIZ DE FORA","Colisão frontal"
"325344","12/3/2020","40","ITABIRITO","Colisão com objeto estático"
"325362","12/3/2020","262","JUATUBA","Saída de leito carroçável"
"325366","12/3/2020","381","CARMO DA CACHOEIRA","Colisão com objeto estático"
"325375","12/3/2020","381","BETIM","Tombamento"
"325388","12/3/2020","50","UBERABA","Incêndio"
"325390","12/3/2020","40","CONSELHEIRO LAFAIETE","Colisão frontal"
"325392","12/3/2020","116","SANTA BARBARA DO LESTE","Colisão frontal"
"325411","12/3/2020","381","CAMBUI","Colisão com objeto estático"
"325414","12/3/2020","116","TEOFILO OTONI","Colisão traseira"
"325440","12/4/2020","381","BETIM","Colisão traseira"
"325441","12/4/2020","365","UBERLANDIA","Capotamento"
"325444","12/4/2020","262","JUATUBA","Colisão traseira"
"325446","12/4/2020","153","PRATA","Colisão traseira"
"325462","12/4/2020","40","TRES MARIAS","Saída de leito carroçável"
"325467","12/4/2020","50","UBERLANDIA","Saída de leito carroçável"
"325470","12/3/2020","381","NOVA ERA","Colisão lateral"
"325480","12/4/2020","40","CAETANOPOLIS","Tombamento"
"325498","12/4/2020","40","CRISTIANO OTONI","Colisão lateral"
"325520","12/4/2020","381","JOAO MONLEVADE","Colisão com objeto estático"
"325548","12/4/2020","40","CONGONHAS","Colisão frontal"
"325554","12/4/2020","116","TEOFILO OTONI","Colisão com objeto estático"
"325559","12/4/2020","262","CAMPOS ALTOS","Saída de leito carroçável"
"325562","12/4/2020","381","SAO GONCALO DO SAPUCAI","Saída de leito carroçável"
"325598","12/4/2020","365","ITUIUTABA","Saída de leito carroçável"
"325606","12/4/2020","40","FELIXLANDIA","Saída de leito carroçável"
"325620","12/4/2020","40","SETE LAGOAS","Incêndio"
"325625","12/4/2020","381","ITAGUARA","Colisão com objeto estático"
"325631","12/4/2020","146","GUAXUPE","Colisão transversal"
"325634","12/4/2020","262","JUATUBA","Atropelamento de Pedestre"
"325641","12/4/2020","50","ARAGUARI","Colisão traseira"
"325648","12/4/2020","381","ITATIAIUCU","Tombamento"
